,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,"Reservation
Maj./Cap./Enrl.",Major Restriction,Prerequisites,Class Rest.
0,21644,MIM 106,Yapı Mekaniği,,--,"MMB
MMB","Çarşamba
Çarşamba","1030/1229
1330/1529","---
---",190,0,Yok/None,"EUT, ICM, MIM",Yok/None,Yok/None
1,21682,MIM 106,Yapı Mekaniği,,Halet Almıla Büyüktaşkın,"MMB
MMB","Çarşamba
Çarşamba","1030/1229
1330/1529","---
---",0,0,Yok/None,"EUT, ICM, MIM",Yok/None,Yok/None
2,21684,MIM 106,Yapı Mekaniği,,Haluk Sesigür,"MMB
MMB","Çarşamba
Çarşamba","1030/1229
1330/1529","---
---",0,0,Yok/None,"EUT, ICM, MIM",Yok/None,Yok/None
3,21686,MIM 106E,Structural Mechanics,,Gülseren Erol Soyöz,"MMB
MMB","Çarşamba
Çarşamba","1030/1229
1330/1529","---
---",110,0,Yok/None,"ARC, ENTE, EUTE, ICM, MIM, MIME",Yok/None,Yok/None
4,21687,MIM 106E,Structural Mechanics,,Cenk Üstündağ,"MMB
MMB","Çarşamba
Çarşamba","1030/1229
1330/1529","---
---",140,0,Yok/None,"ARC, ENTE, EUTE, IAD, MIME",Yok/None,Yok/None
5,21689,MIM 114,Erişilebilirlik,Çevrimiçi/Online,Göksenin İnalhan,----,Salı,0830/1029,----,50,0,Yok/None,MIM,Yok/None,Yok/None
6,21691,MIM 114E,Accessibility,Çevrimiçi/Online,Göksenin İnalhan,----,Salı,1030/1229,----,40,0,Yok/None,MIME,Yok/None,Yok/None
7,21692,MIM 120E,Int.toCmp.Ds.Tools&Mth.inArch.,Çevrimiçi/Online,Michael Stefan Bittermann,----,Cuma,1400/1659,----,150,0,Yok/None,"ARC, MIM, MIME",Yok/None,Yok/None
8,24398,MIM 120E,Int.toCmp.Ds.Tools&Mth.inArch.,Çevrimiçi/Online,Aslı Çekmiş,----,Cuma,1400/1659,----,150,0,Yok/None,"ARC, MIM, MIME",Yok/None,Yok/None
9,21694,MIM 204,Mimarlık. Yapı Elemanları Tas.,,--,"MMB
MMB","Çarşamba
Çarşamba","0930/1229
1330/1529","---
---",140,0,Yok/None,MIM,"MIM 203 MIN DD
veya MIM 203E MIN DD
veya MIM 261 MIN DD
veya MIM 261E MIN DD
veya MIM 231 MIN DD
veya MIM 231E MIN DD
veya MIM 263 MIN DD
veya MIM 263E MIN DD
veya ICM 231 MIN DD
veya ICM 231E MIN DD",Yok/None
