,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,Reservation Maj./Cap./Enrl.,Major Restriction,Prerequisites,Credit/Class Resc.
0,13879,PEM 119E,Int.Landscape Architec.&Ethics,Physical (Face to face),Arzu Türk,MMB,Tuesday,10:30/12:29,212,100,57,-,"PEM_LS, PEME_LS",-,-
1,15263,PEM 205E,Comp. Aided Landscape Arch.,Virtual (Online),Diler Çiftçi,MMB,Friday,09:30/12:29,--,80,53,-,"PEM_LS, PEME_LS",-,-
2,13880,PEM 209E,Landform & Built Envir.Studio,Physical (Face to face),Meltem Erdem Kaya,"MMB
MMB","Monday
Thursday","13:30/17:29
13:30/17:29","214
214",16,16,-,"PEM_LS, PEME_LS",Detail,-
3,13881,PEM 209E,Landform & Built Envir.Studio,Physical (Face to face),Nilay Özlü Karaca,"MMB
MMB","Monday
Thursday","13:30/17:29
13:30/17:29","--
--",16,17,-,"PEM_LS, PEME_LS",Detail,-
4,13883,PEM 209E,Landform & Built Envir.Studio,Physical (Face to face),Çisem Demirel Koyun,"MMB
MMB","Monday
Thursday","13:30/17:29
13:30/17:29","--
--",14,12,-,"PEM_LS, PEME_LS",Detail,-
5,13884,PEM 212E,Landscape Design I,Physical (Face to face),Arzu Türk,"MMB
MMB","Monday
Thursday","13:30/17:29
13:30/17:29","217E
217E",15,9,-,"PEM_LS, PEME_LS",Detail,-
6,13901,PEM 225E,Hist.Theo.&Crtc.inLndsc.Arc.II,Physical (Face to face),"Ebru Erbaş Gürler ,
Çisem Demirel Koyun",MMB,Thursday,09:30/12:29,229,80,41,-,"PEM_LS, PEME_LS",-,-
7,13899,PEM 231E,Plant Material II,Physical (Face to face),Didem Dizdaroğlu,MMB,Tuesday,13:30/17:29,333,30,32,-,"PEM_LS, PEME_LS",-,-
8,13900,PEM 231E,Plant Material II,Physical (Face to face),Didem Dizdaroğlu,MMB,Monday,08:30/12:29,217C,30,32,-,"PEM_LS, PEME_LS",-,-
9,13903,PEM 242E,Landscape Eco.&Its Ref.onDsg.,Physical (Face to face),Meltem Erdem Kaya,MMB,Wednesday,10:30/12:29,106,85,58,-,"PEM_LS, PEME_LS",-,-
10,13905,PEM 303E,Int.to Geographical Inf.Sys.,Virtual (Online),"Elif Kısar Koramaz ,
Arzu Türk",MMB,Tuesday,13:30/16:29,--,80,46,-,"PEM_LS, PEME_LS",-,-
11,13906,PEM 305E,Landscape Construction II,Physical (Face to face),Çisem Demirel Koyun,MMB,Tuesday,08:30/12:29,CATI5,75,69,-,"PEM_LS, PEME_LS",-,-
12,14437,PEM 307E,Urbanism & Planning Law,Physical (Face to face),"Aslı Ulubaş Hamurcu ,
Şevkiye Şence Türk ,
Muhammed Ziya Paköz ,
Gülden Demet Oruç Ertekin ,
Fatih Eren",MMB,Monday,08:30/12:29,--,70,59,-,"PEM_LS, PEME_LS",-,-
13,13886,PEM 311E,Landscape Design II,Physical (Face to face),Melih Bozkurt,"MMB
MMB","Monday
Thursday","13:30/17:29
13:30/17:29","212
212",15,15,-,"PEM_LS, PEME_LS",Detail,-
14,13888,PEM 311E,Landscape Design II,Physical (Face to face),Ebru Erbaş Gürler,"MMB
MMB","Monday
Thursday","13:30/17:29
13:30/17:29","--
--",16,16,-,"PEM_LS, PEME_LS",Detail,-
15,13889,PEM 311E,Landscape Design II,Physical (Face to face),Didem Dizdaroğlu,"MMB
MMB","Monday
Thursday","13:30/17:29
13:30/17:29","--
--",15,14,-,"PEM_LS, PEME_LS",Detail,-
16,13895,PEM 312E,Landscape Design III,Physical (Face to face),"Gülşen Aytaç ,
Fatma Ayçim Türer Başkaya ,
Elif Lutfiye Kutay Karaçor","MMB
MMB","Monday
Thursday","13:30/17:29
13:30/17:29","--
--",20,8,-,"PEM_LS, PEME_LS",Detail,-
17,13910,PEM 4015E,Experim.Studies on Place&Desg,Physical (Face to face),Arzu Türk,MMB,Thursday,10:30/12:29,3502,32,32,-,"PEM_LS, PEME_LS",-,-
18,13911,PEM 4019E,Social Asspect of Landsc.Arch.,Physical (Face to face),Melih Bozkurt,MMB,Monday,10:30/12:29,317,25,28,-,"MIM_LS, MIME_LS, PEM_LS, PEME_LS, SBP_LS, SBPE_LS",-,-
19,13909,PEM 4023E,Urban Visual Analysis,Physical (Face to face),Elif Lutfiye Kutay Karaçor,MMB,Monday,10:30/12:29,3503,30,25,-,"PEM_LS, PEME_LS",-,-
20,13907,PEM 407E,Const.Drawi.Tch.in Landsc.Dsgn,Physical (Face to face),Çisem Demirel Koyun,MMB,Tuesday,13:30/17:29,214,90,64,-,"PEM_LS, PEME_LS",Detail,-
21,13890,PEM 411E,Landscape Design IV,Physical (Face to face),Gülşen Aytaç,"MMB
MMB","Monday
Thursday","13:30/17:29
13:30/17:29","217B
217B",20,19,-,"PEM_LS, PEME_LS",Detail,-
22,13891,PEM 411E,Landscape Design IV,Physical (Face to face),Fatma Ayçim Türer Başkaya,"MMB
MMB","Monday
Thursday","13:30/17:29
13:30/17:29","--
217A",20,20,-,"PEM_LS, PEME_LS",Detail,-
23,13893,PEM 411E,Landscape Design IV,Physical (Face to face),Elif Lutfiye Kutay Karaçor,"MMB
MMB","Monday
Thursday","13:30/17:29
13:30/17:29","--
--",20,23,-,"PEM_LS, PEME_LS",Detail,-
24,13896,PEM 4902E,Graduation Project,Physical (Face to face),Ebru Erbaş Gürler,-,-,-/-,-,50,24,-,"PEM_LS, PEME_LS",Detail,Detail
25,13898,PEM 492E,Graduation Project,Physical (Face to face),Ebru Erbaş Gürler,-,-,-/-,-,50,0,-,-,Detail,Detail
