,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,Reservation Maj./Cap./Enrl.,Major Restriction,Prerequisites,Credit/Class Resc.
0,22879,KMM 210E,Engineering Mathematics,Physical (Face to face),Elif Öztürk Er,"KMB
KMB","Monday
Friday","14:00/15:59
14:00/15:59","D103
D103",50,0,-,KMM_LS,Detail,-
1,22422,KMM 220,Akışkanlar Mekaniği,Physical (Face to face),Ayşe Banu Kocaağa,"KMB
KMB","Monday
Thursday","09:30/11:29
11:30/12:29","D103
D303",50,0,-,KMM_LS,Detail,-
2,22884,KMM 220,Akışkanlar Mekaniği,Physical (Face to face),Nalan Erdöl Aydın,"KMB
KMB","Monday
Thursday","09:30/11:29
11:30/12:29","D202
D202",50,0,-,KMM_LS,Detail,-
3,22432,KMM 222E,Computati. Meth. in Chem. Eng.,Physical (Face to face),Hüseyin Enis Karahan,"KMB
KMB
KMB","Thursday
Friday
Friday","13:30/15:29
11:00/11:59
12:00/12:59","D304
D204
BIL.LAB.1",50,0,-,KMM_LS,Detail,-
4,22435,KMM 222E,Computati. Meth. in Chem. Eng.,Physical (Face to face),Ahmet Sirkecioğlu,"KMB
KMB","Thursday
Friday","13:30/15:29
11:00/12:59","D303
D303",50,0,-,KMM_LS,Detail,-
5,22489,KMM 224,Kimya Müh.Termodinamiği,Physical (Face to face),Reha Yavuz,"KMB
KMB","Tuesday
Wednesday","09:00/10:59
09:00/11:59","D304
D103",50,0,-,"KMM_LS, KMM_YD",Detail,-
6,22509,KMM 224,Kimya Müh.Termodinamiği,Physical (Face to face),"Ayşegül Meriçboyu ,
Melek Mümine Erol Taygun","KMB
KMB","Tuesday
Wednesday","09:00/10:59
09:00/11:59","D204
D201",50,0,-,"KIM_YD, KMM_LS",Detail,-
7,22511,KMM 305E,Heat and Mass Transfer,Physical (Face to face),Fatma Elif Genceli Güner,"KMB
KMB","Monday
Tuesday","13:30/16:29
13:30/14:29","D302
D202",30,0,-,"KMM_LS, KMM_YD",Detail,-
8,22783,KMM 308E,Chem Reac Eng,Physical (Face to face),Ahmet Sirkecioğlu,"KMB
KMB","Thursday
Friday","09:30/12:29
09:00/10:59","D302
D204",50,0,-,"KMM_LS, KMM_YD",-,-
9,22794,KMM 308E,Chem Reac Eng,Physical (Face to face),Hüseyin Enis Karahan,"KMB
KMB","Thursday
Friday","09:30/12:29
09:00/10:59","D204
D203",50,0,-,"KMM_LS, KMM_YD",-,-
10,22935,KMM 312E,Chemical Reaction Eng I,Physical (Face to face),Alper Sarıoğlan,KMB,Thursday,09:30/12:29,--,1,0,-,"KMM_LS, KMM_YD",Detail,-
11,22769,KMM 332,Ayırma İşlemleri,Physical (Face to face),Gülhayat Saygılı,"KMB
KMB","Monday
Wednesday","10:30/12:29
10:30/12:29","D301
D301",50,0,-,"KMM_LS, KMM_YD",Detail,-
12,22776,KMM 332,Ayırma İşlemleri,Physical (Face to face),Ömer Şahin,"KMB
KMB","Monday
Wednesday","10:30/12:29
10:30/12:29","D303
D302",50,0,-,"KMM_LS, KMM_YD",Detail,-
13,22802,KMM 342E,Math Modelling in Chemical Eng,Physical (Face to face),"Ayşe Özge Kürkçüoğlu Levitas ,
Cemile Yerlikaya","KMB
KMB","Wednesday
Friday","13:30/15:29
15:00/15:59","D204
D204",50,0,-,"KMM_LS, KMM_YD",Detail,-
14,22816,KMM 342E,Math Modelling in Chemical Eng,Physical (Face to face),Ramazan Kızıl,"KMB
KMB","Wednesday
Friday","13:30/15:29
15:00/15:59","D203
D202",50,0,-,"KMM_LS, KMM_YD",Detail,-
15,23073,KMM 418E,Paper Technology,Physical (Face to face),Ayşe Banu Kocaağa,KMB,Thursday,14:00/16:59,GZ102,15,0,-,KMM_LS,-,-
16,23107,KMM 424,Biyoteknolojik Uygulamalar,Physical (Face to face),Fatoş Yüksel Güvenilir,KMB,Thursday,12:30/15:29,D204,15,0,-,"BIO_LS, KMM_LS",-,-
17,22939,KMM 424E,Biotechnological Applications,Physical (Face to face),Ramazan Kızıl,KMB,Monday,10:30/13:29,D101,15,0,-,KMM_LS,-,-
18,23077,KMM 428,Özel Ayırma Yöntemleri,Physical (Face to face),Nalan Erdöl Aydın,KMB,Thursday,08:30/11:29,D303,15,0,-,KMM_LS,-,-
19,22890,KMM 434,"Kalite,Çevre ve Güvenlik",Physical (Face to face),Ahmet Alper Aydın,KMB,Monday,13:30/16:29,D301,35,0,-,"KMM_LS, KMM_YD",Detail,-
20,22894,KMM 434,"Kalite,Çevre ve Güvenlik",Physical (Face to face),Nalan Erdöl Aydın,KMB,Monday,13:30/16:29,D204,35,0,-,"KMM_LS, KMM_YD",Detail,-
21,23152,KMM 446,Atık Yönetimi,Physical (Face to face),Ömer Şahin,KMB,Tuesday,09:30/12:29,D101,15,0,-,KMM_LS,-,-
