,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,Reservation Maj./Cap./Enrl.,Major Restriction,Prerequisites,Credit/Class Resc.
0,22074,MTR 102,Makam Teorisi II,Physical (Face to face),Eren Özek,"TMB
TMB
TMB","Tuesday
Wednesday
Friday","13:30/15:29
13:30/15:29
08:30/10:29","--
--
--",40,0,-,"MTR_LS, MUT_LS, MUZ_LS, MZT_LS, SES_LS",Detail,-
1,22076,MTR 102,Makam Teorisi II,Physical (Face to face),Elif Ahıs Yunusoğlu,"TMB
TMB
TMB","Tuesday
Wednesday
Thursday","10:30/12:29
13:30/15:29
15:30/17:29","--
--
--",40,0,-,"MTR_LS, MUT_LS, MUZ_LS, MZT_LS, SES_LS",Detail,-
2,22075,MTR 104,Müzik Teorisi II,Physical (Face to face),Ayşecan Olgun,"TMB
TMB
TMB","Monday
Thursday
Friday","15:30/17:29
10:30/12:29
10:30/12:29","--
--
--",30,0,-,"MTR_LS, MUT_LS, MUZ_LS, MZT_LS, SES_LS",Detail,-
3,22077,MTR 104,Müzik Teorisi II,Physical (Face to face),Ufuk Biçak,"TMB
TMB
TMB","Tuesday
Thursday
Friday","13:30/15:29
13:30/15:29
14:00/15:59","--
--
--",30,0,-,"MTR_LS, MUT_LS, MUZ_LS, MZT_LS, SES_LS",Detail,-
4,22097,MTR 104,Müzik Teorisi II,Physical (Face to face),Mehmet Özkan,"TMB
TMB
TMB","Monday
Tuesday
Wednesday","08:30/10:29
15:30/17:29
08:30/10:29","--
--
--",30,0,-,"MTR_LS, MUT_LS, MUZ_LS, MZT_LS, SES_LS",Detail,-
5,22102,MTR 106,Ritim Uygulama II,Physical (Face to face),Erkan Kanat,TMB,Wednesday,10:30/12:29,--,25,0,-,MTR_LS,-,-
6,22157,MTR 122,Makam Teorisi II,Physical (Face to face),Ali İhsan Alemli,"TMB
TMB","Tuesday
Wednesday","10:30/12:29
13:30/15:29","--
--",30,0,-,THO_LS,Detail,-
7,22161,MTR 124,Müzik Teorisi II,Physical (Face to face),Orkun Zafer Özgelen,"TMB
TMB","Tuesday
Wednesday","15:30/17:29
08:30/10:29","--
--",25,0,-,THO_LS,Detail,-
8,22141,MTR 142,Makam Teorisi II,Physical (Face to face),Şirin Karadeniz,"TMB
TMB","Tuesday
Friday","13:30/15:29
10:30/12:29","--
--",25,0,-,"BST_LS, CAB_LS, CEB_LS, KMP_LS",Detail,-
9,22143,MTR 144,Müzik Teorisi II,Physical (Face to face),Recep Gül,"TMB
TMB","Tuesday
Wednesday","08:30/10:29
13:30/15:29","--
--",25,0,-,"BST_LS, CAB_LS, CEB_LS, KMP_LS",Detail,-
10,22083,MTR 202,Makam Teorisi IV,Physical (Face to face),Eren Özek,"TMB
TMB
TMB","Tuesday
Wednesday
Thursday","10:30/12:29
10:30/12:29
10:30/12:29","--
--
--",35,0,-,"MTR_LS, MUT_LS, MUZ_LS, MZT_LS, SES_LS",Detail,-
11,22090,MTR 202,Makam Teorisi IV,Physical (Face to face),Elif Ahıs Yunusoğlu,"TMB
TMB
TMB","Monday
Wednesday
Thursday","10:30/12:29
10:30/12:29
13:30/15:29","--
--
--",35,0,-,"MTR_LS, MUT_LS, MUZ_LS, MZT_LS, SES_LS",Detail,-
12,22095,MTR 202,Makam Teorisi IV,Physical (Face to face),Nurullah Kanık,"TMB
TMB
TMB","Monday
Thursday
Friday","13:30/15:29
13:30/15:29
14:00/15:59","--
--
--",40,0,-,"MTR_LS, MUT_LS, MUZ_LS, MZT_LS, SES_LS",Detail,-
13,22098,MTR 202,Makam Teorisi IV,Physical (Face to face),Nurullah Kanık,"TMB
TMB
TMB","Monday
Wednesday
Friday","15:30/17:29
08:30/10:29
10:30/12:29","--
--
--",40,0,-,"MTR_LS, MUT_LS, MUZ_LS, MZT_LS, SES_LS",Detail,-
