,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,"Reservation
Maj./Cap./Enrl.",Major Restriction,Prerequisites,Class Rest.
0,21333,SBP 126,CBS ve Planlama,,Hasan Serdar Kaya,MMB,Perşembe,1330/1629,231,85,67,Yok/None,SBP,Yok/None,Yok/None
1,21336,SBP 126E,GIS and Planning,,Fatih Terzi,MMB,Perşembe,1330/1629,215,85,62,Yok/None,"SBPE, SBPM",Yok/None,Yok/None
2,21340,SBP 205E,Statistics,,Muhammed Ziya Paköz,MMB,Pazartesi,1330/1629,229,80,33,Yok/None,"SBP, SBPE",Yok/None,Yok/None
3,21344,SBP 205E,Statistics,,Mehmet Küçükmehmetoğlu,MMB,Pazartesi,1330/1629,229,80,80,Yok/None,"SBP, SBPE",Yok/None,Yok/None
4,24384,SBP 207E,Project III: Site Plan.&Design,,Funda Yirmibeşoğlu,"MMB
MMB","Salı
Cuma","1330/1729
1400/1759","3506
3506",10,6,Yok/None,"SBP, SBPE","TES 121 MIN DD
veya TES 121E MIN DD
veya SBP 112 MIN DD
veya SBP 112E MIN DD",Yok/None
5,24389,SBP 208,Şehir Ekonomisi,,Emine Ferhan Gezici Korten,MMB,Perşembe,1330/1629,230,90,81,Yok/None,SBP,Yok/None,Yok/None
6,24390,SBP 208E,Urban Economics,,Elif Alkay,MMB,Salı,0930/1229,215,85,81,Yok/None,"SBP, SBPE, SBPM",Yok/None,Yok/None
7,24391,SBP 210,Şehir Sosyolojisi,,Eda Yücesoy,MMB,Pazartesi,1330/1629,227,80,73,Yok/None,SBP,Yok/None,Yok/None
8,24392,SBP 210E,Urban Sociology,,Elvan Gülöksüz,MMB,Perşembe,1330/1629,227,80,55,Yok/None,"SBP, SBPE, SBPM",Yok/None,Yok/None
9,21394,SBP 214E,Geography,,Eda Yücesoy,MMB,Pazartesi,0930/1229,107,60,50,"SBP/25/19
SBPE/25/23
Diğer/10/8","ISLE, PEME, SBP, SBPE, SBPM",Yok/None,Yok/None
10,21358,SBP 218,Proje IV: Strat.Plan.&Pol.Gel.,,Fatih Eren,"MMB
MMB","Salı
Cuma","1330/1729
1400/1759","203C
203C",16,16,Yok/None,SBP,"TES 211 MIN DD
veya TES 211E MIN DD
veya SBP 207 MIN DD
veya SBP 207E MIN DD
veya SBP 211 MIN DD
veya SBP 211E MIN DD
veya SBP 213 MIN DD
veya SBP 213E MIN DD",Yok/None
11,21360,SBP 218,Proje IV: Strat.Plan.&Pol.Gel.,,Ebru Kerimoğlu,"MMB
MMB","Salı
Cuma","1330/1729
1400/1759","CATI4
CATI4",15,15,Yok/None,SBP,"TES 211 MIN DD
veya TES 211E MIN DD
veya SBP 207 MIN DD
veya SBP 207E MIN DD
veya SBP 211 MIN DD
veya SBP 211E MIN DD
veya SBP 213 MIN DD
veya SBP 213E MIN DD",Yok/None
12,21362,SBP 218,Proje IV: Strat.Plan.&Pol.Gel.,,Mehmet Küçükmehmetoğlu,"MMB
MMB","Salı
Cuma","1330/1729
1400/1759","203C
203C",16,15,Yok/None,SBP,"TES 211 MIN DD
veya TES 211E MIN DD
veya SBP 207 MIN DD
veya SBP 207E MIN DD
veya SBP 211 MIN DD
veya SBP 211E MIN DD
veya SBP 213 MIN DD
veya SBP 213E MIN DD",Yok/None
13,21363,SBP 218E,Prj.IV:Spat.Str.Plan.&Pol.Mak.,,Seda Kundak,"MMB
MMB","Salı
Cuma","1330/1729
1400/1759","203B
203B",17,17,"SBP/4/4
SBPE/13/13","SBP, SBPE","TES 211 MIN DD
veya TES 211E MIN DD
veya SBP 207 MIN DD
veya SBP 207E MIN DD
veya SBP 211 MIN DD
veya SBP 211E MIN DD
veya SBP 213 MIN DD
veya SBP 213E MIN DD",Yok/None
