,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,"Reservation
Maj./Cap./Enrl.",Major Restriction,Prerequisites,Class Rest.
0,22460,SES 106,Korrepetisyon II,,"Deniz Güneş, Laçin Modiri",TMB,----,/,---,5,2,Yok/None,"SEMH, SEMS, SES","SES 105 MIN CC
ve SES 113 MIN CC
ve (SES 111 MIN CC
veya SES 115 MIN CC
veya SES 131 MIN CC
veya SES 133 MIN CC)",Yok/None
1,22465,SES 106,Korrepetisyon II,,"Deniz Güneş, Tuğçem Kar",TMB,----,/,---,5,2,Yok/None,"SEMH, SEMS, SES","SES 105 MIN CC
ve SES 113 MIN CC
ve (SES 111 MIN CC
veya SES 115 MIN CC
veya SES 131 MIN CC
veya SES 133 MIN CC)",Yok/None
2,22476,SES 106,Korrepetisyon II,,"Deniz Güneş, Fidan Kurt Kasapbaşı",TMB,----,/,---,6,5,Yok/None,"SEMH, SEMS, SES","SES 105 MIN CC
ve SES 113 MIN CC
ve (SES 111 MIN CC
veya SES 115 MIN CC
veya SES 131 MIN CC
veya SES 133 MIN CC)",Yok/None
3,22484,SES 106,Korrepetisyon II,,"Gülşah Sönmez, Laçin Modiri",TMB,----,/,---,5,3,Yok/None,"SEMH, SEMS, SES","SES 105 MIN CC
ve SES 113 MIN CC
ve (SES 111 MIN CC
veya SES 115 MIN CC
veya SES 131 MIN CC
veya SES 133 MIN CC)",Yok/None
4,22492,SES 106,Korrepetisyon II,,"Gülşah Sönmez, Tuğçem Kar",TMB,----,/,---,5,4,Yok/None,"SEMH, SEMS, SES","SES 105 MIN CC
ve SES 113 MIN CC
ve (SES 111 MIN CC
veya SES 115 MIN CC
veya SES 131 MIN CC
veya SES 133 MIN CC)",Yok/None
5,22495,SES 106,Korrepetisyon II,,"Gülşah Sönmez, Fidan Kurt Kasapbaşı",TMB,----,/,---,5,4,Yok/None,"SEMH, SEMS, SES","SES 105 MIN CC
ve SES 113 MIN CC
ve (SES 111 MIN CC
veya SES 115 MIN CC
veya SES 131 MIN CC
veya SES 133 MIN CC)",Yok/None
6,24973,SES 1122,Piyano II,,Mehru Ensari,TMB,Salı,1530/1729,---,5,1,Yok/None,SES,SES 1121 MIN CC,Yok/None
7,22497,SES 114,Ses Eğitimi II,,Laçin Modiri,TMB,----,/,---,8,4,Yok/None,"SEMH, SEMS, SES",SES 113 MIN CC,Yok/None
8,22499,SES 114,Ses Eğitimi II,,Fidan Kurt Kasapbaşı,TMB,----,/,---,9,9,Yok/None,"SEMH, SEMS, SES",SES 113 MIN CC,Yok/None
9,22503,SES 114,Ses Eğitimi II,,Tuğçem Kar,TMB,----,/,---,8,6,Yok/None,"SEMH, SEMS, SES",SES 113 MIN CC,Yok/None
10,22505,SES 132,THM Repertuvarı II,,Deniz Güneş,"TMB
TMB","Pazartesi
Salı","1530/1729
1030/1229","---
---",11,8,Yok/None,SES,SES 131 MIN CC,Yok/None
11,22508,SES 134,TSM Repertuvarı II,,Gülşah Sönmez,"TMB
TMB","Salı
Perşembe","1330/1529
1530/1729","---
---",10,9,Yok/None,SES,SES 133 MIN CC,Yok/None
12,22531,SES 210,Korrepetisyon IV,,"Serap Baltutan, Alper Göçeri",TMB,----,/,---,5,0,Yok/None,"SEMH, SEMS, SES","SES 209 MIN CC
ve SES 213 MIN CC
ve (SES 211 MIN CC
veya SES 215 MIN CC
veya SES 283 MIN CC
veya SES 233 MIN CC)",Yok/None
13,22535,SES 210,Korrepetisyon IV,,"Serap Baltutan, Tuğçem Kar",TMB,----,/,---,5,2,Yok/None,"SEMH, SEMS, SES","SES 209 MIN CC
ve SES 213 MIN CC
ve (SES 211 MIN CC
veya SES 215 MIN CC
veya SES 283 MIN CC
veya SES 233 MIN CC)",Yok/None
