,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,"Reservation
Maj./Cap./Enrl.",Major Restriction,Prerequisites,Class Rest.
0,11368,ISL 121E,Int.to Management Eng.&Ethics,,"Kaya Tokmakçıoğlu, Zeynep Erden Bayazıt",MED,Çarşamba,1330/1529,A16,180,172,Yok/None,"ISL, ISLE",Yok/None,Yok/None
1,11369,ISL 213E,Statistics I,Çevrimiçi/Online,Raziye Selim,----,Salı,1430/1729,----,210,237,Yok/None,"ISL, ISLE",Yok/None,Yok/None
2,11462,ISL 223E,Fundm.of Production Management,,Saeed Tasouji Hassanpour,MED,Pazartesi,1430/1729,A12,105,116,Yok/None,"CHZ, GID, GIDE, ISL, ISLE",Yok/None,Yok/None
3,11464,ISL 223E,Fundm.of Production Management,,Saeed Tasouji Hassanpour,INB,Perşembe,1130/1429,A205,100,125,Yok/None,"CHZ, GID, GIDE, ISL, ISLE",Yok/None,Yok/None
4,11370,ISL 224E,Cost Accounting,Çevrimiçi/Online,Oktay Taş,----,Pazartesi,0830/1129,----,210,202,Yok/None,"CHZ, EFN, END, ENDE, GID, GIDE, IMLE, ISL, ISLE",Yok/None,Yok/None
5,11371,ISL 233E,Microeconomics,,Ayşe Aylin Bayar,FEB,Pazartesi,1130/1429,D102,80,81,Yok/None,"ISL, ISLE, MMD",Yok/None,Yok/None
6,11372,ISL 233E,Microeconomics,,Mehmet Özgür Kayalıca,KMB,Salı,0830/1129,D302,80,83,Yok/None,"ISL, ISLE, MMD",Yok/None,Yok/None
7,11380,ISL 234E,Management and Organization,,Zeynep Erden Bayazıt,FEB,Salı,1130/1429,D304,90,81,Yok/None,"ECNE, GID, GIDE, ISL, ISLE",Yok/None,"4.Sınıf, 2.Sınıf, 3.Sınıf"
8,11386,ISL 244E,Macroeconomics,,Ahmet Atıl Aşıcı,UUB,Salı,0830/1129,D-Z08,95,90,Yok/None,"ISL, ISLE, MMD","ISL 231 MIN DD
veya ISL 233 MIN DD
veya ISL 233E MIN DD",Yok/None
9,11387,ISL 323E,Operations Research,,Fuat Kosanoğlu,FEB,Perşembe,1130/1429,D204,105,60,Yok/None,"ISL, ISLE","MAT 261E MIN DD
veya MAT 261 MIN DD
veya MAT 210 MIN DD
veya MAT 210E MIN DD",Yok/None
