,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,"Reservation
Maj./Cap./Enrl.",Major Restriction,Prerequisites,Class Rest.
0,13209,INS 101,Teknik Resim,,Sabahat Topuz Kiremitçi,INB,Pazartesi,0930/1229,D103,63,63,Yok/None,INS,Yok/None,Yok/None
1,13211,INS 101,Teknik Resim,,"Medine İspir Arslan, Haluk Emre Alçiçek",INB,Salı,0930/1229,D103,63,60,Yok/None,INS,Yok/None,Yok/None
2,13210,INS 101,Teknik Resim,,Sibel Gürel,INB,Salı,1430/1729,D103,63,66,Yok/None,INS,Yok/None,Yok/None
3,13517,INS 101E,Technical Drawing,,Gözde Bakioğlu Doğanyılmaz,INB,Perşembe,0930/1229,D103,63,65,Yok/None,"INS, INSE",Yok/None,Yok/None
4,13212,INS 101E,Technical Drawing,,Sibel Gürel,INB,Cuma,0930/1229,D103,63,36,Yok/None,"INS, INSE",Yok/None,Yok/None
5,13204,INS 102,Statik,,Reha Artan,"INB
INB","Salı
Çarşamba","1330/1529
1030/1229","B302
B302",50,30,Yok/None,INS,"FIZ 101 MIN DD
veya FIZ 101E MIN DD
veya FIZ 111 MIN DD
veya FIZ 111E MIN DD
veya FIZ 113 MIN DD
veya FIZ 113E MIN DD",Yok/None
6,13205,INS 102E,Statics,,Pelin Gündeş Bakır,"INB
INB","Salı
Çarşamba","0830/1029
0830/1029","A201
A201",50,45,Yok/None,"INS, INSE","FIZ 101 MIN DD
veya FIZ 101E MIN DD
veya FIZ 111 MIN DD
veya FIZ 111E MIN DD
veya FIZ 113 MIN DD
veya FIZ 113E MIN DD",Yok/None
7,13329,INS 107E,Int. to Prog. Lang. (Python),Çevrimiçi/Online,"Nilay Çelik Muhtaroğlu, Tolga Yılmaz Özüdoğru",----,Pazartesi,1430/1729,----,153,148,Yok/None,"INS, INSE",Yok/None,Yok/None
8,13330,INS 107E,Int. to Prog. Lang. (Python),Çevrimiçi/Online,"Tolga Yılmaz Özüdoğru, Cem Demir",----,Cuma,1430/1729,----,153,153,Yok/None,"INS, INSE",Yok/None,Yok/None
9,13206,INS 111,İnşaat Müh. Giriş ve Etik,,"Mustafa Gençoğlu, Murat Yılmaz",MED,Çarşamba,1330/1429,A11,255,254,Yok/None,INS,Yok/None,Yok/None
10,13207,INS 111E,Int. to Civil Eng. & Ethics,,"Mustafa Gençoğlu, Murat Yılmaz",MED,Çarşamba,1430/1529,A11,250,74,Yok/None,INSE,Yok/None,Yok/None
11,13213,INS 202,İnşaat Müh. Sayısal Yöntemler,,Yıldır Akkaya,INB,Pazartesi,1330/1529,A201,50,27,Yok/None,INS,"MAT 102 MIN DD
veya MAT 102E MIN DD
veya MAT 104 MIN DD
veya MAT 104E MIN DD",Yok/None
12,13214,INS 202,İnşaat Müh. Sayısal Yöntemler,,Yavuz Durgun,INB,Çarşamba,1030/1229,A201,50,31,Yok/None,INS,"MAT 102 MIN DD
veya MAT 102E MIN DD
veya MAT 104 MIN DD
veya MAT 104E MIN DD",Yok/None
13,13215,INS 202,İnşaat Müh. Sayısal Yöntemler,,Mehmet Günhan Aksoylu,INB,Çarşamba,1030/1229,A202,50,8,Yok/None,INS,"MAT 102 MIN DD
veya MAT 102E MIN DD
veya MAT 104 MIN DD
veya MAT 104E MIN DD",Yok/None
14,13216,INS 202E,Numerical Methods inCivil Eng.,,Atila Sezen,INB,Pazartesi,1330/1529,A202,50,34,Yok/None,"INS, INSE","MAT 102 MIN DD
veya MAT 102E MIN DD
veya MAT 104 MIN DD
veya MAT 104E MIN DD",Yok/None
15,13217,INS 202E,Numerical Methods inCivil Eng.,,Tuba Gürbüz Büyükkayıkcı,INB,Çarşamba,1030/1229,A203,53,54,Yok/None,"INS, INSE","MAT 102 MIN DD
veya MAT 102E MIN DD
veya MAT 104 MIN DD
veya MAT 104E MIN DD",Yok/None
16,13327,INS 210,İnşaat Müh. için Matematik,,Erol Demirkan,INB,Pazartesi,1530/1729,A301,65,41,Yok/None,INS,"MAT 102 MIN DD
veya MAT 102E MIN DD
veya MAT 104 MIN DD
veya MAT 104E MIN DD",Yok/None
17,13328,INS 210,İnşaat Müh. için Matematik,,Erol Demirkan,INB,Cuma,0830/1029,A301,65,38,Yok/None,INS,"MAT 102 MIN DD
veya MAT 102E MIN DD
veya MAT 104 MIN DD
veya MAT 104E MIN DD",Yok/None
18,13326,INS 210E,Mathematics in Civil Eng.,,Mustafa Yavuz,INB,Cuma,0830/1029,A302,65,57,Yok/None,"INS, INSE","MAT 102 MIN DD
veya MAT 102E MIN DD
veya MAT 104 MIN DD
veya MAT 104E MIN DD",Yok/None
19,13282,INS 215,Malzeme Bilimi,,Ayda Şafak Ağar,INB,Salı,1330/1629,A302,55,53,Yok/None,INS,"KIM 101 MIN DD
veya KIM 101E MIN DD",Yok/None
