,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,"Reservation
Maj./Cap./Enrl.",Major Restriction,Prerequisites,Class Rest.
0,20911,KON 214,Sistem Modelleme ve Simülasyon,,Hakan Temeltaş,EEB,Pazartesi,1230/1629,6309,80,55,Yok/None,KOM,Yok/None,Yok/None
1,20912,KON 214E,System Modelling&Simulation,,Hakan Temeltaş,EEB,Cuma,0830/1229,2104,60,33,Yok/None,"KOM, KOME",Yok/None,Yok/None
2,20913,KON 218,Ölçme Tekniği ve Algılayıcılar,,Yücel Aydın,EEB,Cuma,0830/1229,5207,70,54,Yok/None,"EHB, ELK, KOM, MKN",Yok/None,Yok/None
3,20914,KON 218,Ölçme Tekniği ve Algılayıcılar,,Serhat İkizoğlu,EEB,Cuma,0830/1229,5102,70,69,Yok/None,"EHB, ELK, KOM, MKN",Yok/None,Yok/None
4,20915,KON 218E,Measurement and Sensors,,Serhat İkizoğlu,EEB,Perşembe,0830/1229,6309,75,95,Yok/None,"EEE, EHB, EHBE, ELK, ELKE, KOM, KOME",Yok/None,Yok/None
5,20916,KON 224,Ölçme ve Enstrümantasyon,,Yücel Aydın,EEB,Pazartesi,1530/1829,2102,70,19,Yok/None,"EHB, ELE, ELH, ELK, TEL",Yok/None,Yok/None
6,20917,KON 224E,Measurement&Instrumentation,,--,EEB,Salı,0830/1129,---,0,0,Yok/None,"EHB, EHBE, ELK, ELKE",Yok/None,Yok/None
7,24791,KON 305E,Programming Techniq.in Control,Çevrimiçi/Online,Emre Dincel,----,Salı,0830/1229,----,50,62,Yok/None,"KOM, KOME",Yok/None,Yok/None
8,20918,KON 306,Bilgisayar Kontrollü Sistemler,,Ahmet Onat,EEB,Çarşamba,1130/1529,6309,80,80,Yok/None,KOM,"KON 313 MIN DD
veya KON 313E MIN DD",Yok/None
9,20919,KON 306E,Computer Controlled Systems,,Yaprak Yalçın,EEB,Çarşamba,1130/1529,5101,70,38,Yok/None,"KOM, KOME","KON 313 MIN DD
veya KON 313E MIN DD",Yok/None
10,23252,KON 313E,Feedback Control Systems,,Abdurrahman Yılmaz,EEB,Çarşamba,1230/1529,4102,50,16,Yok/None,"KOM, KOME, MKN","KON 214 MIN DD
veya KON 214E MIN DD
veya EHB 232 MIN DD
veya EHB 232E MIN DD
veya EEF 232 MIN DD
veya EEF 232E MIN DD",Yok/None
11,20920,KON 314,Kontrol Sistem Tasarımı,,Mehmet Turan Söylemez,"EEB
EEB","Pazartesi
Perşembe","1230/1429
1530/1729","2104
6307",80,77,Yok/None,KOM,"KON 313 MIN DD
veya KON 313E MIN DD",Yok/None
12,20921,KON 314E,Control System Design,,İlker Üstoğlu,"EEB
EEB","Pazartesi
Cuma","1230/1429
1530/1729","2106
6307",80,46,Yok/None,"KOM, KOME","KON 313 MIN DD
veya KON 313E MIN DD",Yok/None
13,25043,KON 315E,Electronic Instrumentation,,Yücel Aydın,"EEB
EEB","Cuma
Cuma","1400/1559
1600/1759","5103
5101",50,46,Yok/None,"KOM, KOME","KON 216 MIN DD
veya KON 216E MIN DD
veya KON 218 MIN DD
veya KON 218E MIN DD",Yok/None
14,20922,KON 317,Otomatik Kontrol Sistemleri,,Sıddık Murat Yeşiloğlu,EEB,Cuma,0830/1129,5104,90,92,Yok/None,"BLG, EHB, ELE, ELH, ELK, TEL",Yok/None,Yok/None
15,20923,KON 317,Otomatik Kontrol Sistemleri,,İlker Üstoğlu,EEB,Cuma,0830/1129,6309,90,55,Yok/None,"BLG, EHB, ELE, ELH, ELK, TEL",Yok/None,Yok/None
16,20924,KON 317E,Control Systems,,Tufan Kumbasar,EEB,Cuma,0830/1129,5204,90,105,Yok/None,"EHB, EHBE, ELK, ELKE",Yok/None,Yok/None
