,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,Reservation Maj./Cap./Enrl.,Major Restriction,Prerequisites,Credit/Class Resc.
0,14171,TES 111E,Project I,Physical (Face to face),Ozan Önder Özener,"MMB
MMB","Monday
Thursday","08:30/12:29
08:30/12:29","3400
3400",43,47,ARC_LS/4/4 | Diğer/39/43,"ARC_LS, MIM_LS, MIME_LS",-,-
1,14172,TES 111E,Project I,Physical (Face to face),Hatice İpek Avanoğlu,"MMB
MMB","Monday
Thursday","08:30/12:29
08:30/12:29","--
--",43,44,ARC_LS/4/4 | Diğer/39/40,"ARC_LS, MIM_LS, MIME_LS",-,-
2,14173,TES 111E,Project I,Physical (Face to face),Hakan Tong,"MMB
MMB","Monday
Thursday","08:30/12:29
08:30/12:29","--
--",43,46,ARC_LS/4/4 | Diğer/39/42,"ARC_LS, MIM_LS, MIME_LS",-,-
3,14174,TES 111E,Project I,Physical (Face to face),Can Uzun,"MMB
MMB","Monday
Thursday","08:30/12:29
08:30/12:29","--
--",42,45,ARC_LS/4/5 | Diğer/38/40,"ARC_LS, MIM_LS, MIME_LS",-,-
4,14175,TES 111E,Project I,Physical (Face to face),Turgay Kerem Koramaz,"MMB
MMB","Monday
Thursday","08:30/12:29
08:30/12:29","CATI1
CATI1",17,18,-,"SBP_LS, SBPE_LS",-,-
5,14178,TES 111E,Project I,Physical (Face to face),Zeynep Günay,"MMB
MMB","Monday
Thursday","08:30/12:29
08:30/12:29","CATI3
CATI3",17,17,-,"SBP_LS, SBPE_LS",-,-
6,14179,TES 111E,Project I,Physical (Face to face),Hasan Serdar Kaya,"MMB
MMB","Monday
Thursday","08:30/12:29
08:30/12:29","CATI2
CATI2",17,17,-,"SBP_LS, SBPE_LS",-,-
7,14180,TES 111E,Project I,Physical (Face to face),Sezen Tarakçı,"MMB
MMB","Monday
Thursday","08:30/12:29
08:30/12:29","CATI5
CATI5",17,17,-,"SBP_LS, SBPE_LS",-,-
8,14181,TES 111E,Project I,Physical (Face to face),İmge Akçakaya Waıte Jr,"MMB
MMB","Monday
Thursday","08:30/12:29
08:30/12:29","CATI4
CATI4",17,17,-,"SBP_LS, SBPE_LS",-,-
9,14182,TES 111E,Project I,Physical (Face to face),Pelin Efilti,"MMB
MMB","Monday
Thursday","08:30/12:29
08:30/12:29","203A
203A",23,24,-,"ENTE_LS, EUT_LS, EUTE_LS",-,-
