,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,"Reservation
Maj./Cap./Enrl.",Major Restriction,Prerequisites,Class Rest.
0,22486,MUZ 102,Müzik Tarihi II,,Ozan Baysal,TMB,Çarşamba,1330/1529,---,20,13,Yok/None,MUZ,Yok/None,Yok/None
1,22488,MUZ 112,Müzikolojiye Giriş,,Serkan Şener,TMB,Cuma,0930/1229,---,20,15,Yok/None,MUZ,Yok/None,Yok/None
2,22466,MUZ 122,Müzik Tarihi II,,Yalçın Çetinkaya,TMB,Pazartesi,1530/1729,---,30,14,Yok/None,"CAB, CEB, MTR, SES",Yok/None,Yok/None
3,22464,MUZ 122,Müzik Tarihi II,,Atilla Coşkun Toksoy,TMB,Perşembe,0830/1029,---,30,19,Yok/None,"CAB, CEB, MTR, SES",Yok/None,Yok/None
4,22491,MUZ 202,Müzik Tarihi IV,,Atilla Coşkun Toksoy,TMB,Perşembe,1330/1629,---,20,12,Yok/None,MUZ,Yok/None,Yok/None
5,22468,MUZ 212,Osmanlıca II,,Serhan Dilhan Konan,"TMB
TMB","Pazartesi
Salı","1530/1729
0830/0929","---
---",20,7,Yok/None,MUZ,"MUZ 211 MIN DD
veya MUZ 211E MIN DD",Yok/None
6,22493,MUZ 222,Müzik Paleografyası,,Serhan Dilhan Konan,TMB,Salı,0930/1229,---,25,16,Yok/None,MUZ,Yok/None,Yok/None
7,25147,MUZ 301,Müzik Tarihi V,,Şeyma Ersoy Çak,TMB,Perşembe,0930/1229,---,5,1,Yok/None,MUZ,Yok/None,Yok/None
8,22494,MUZ 302,Müzik Tarihi VI,,Serhan Dilhan Konan,TMB,Salı,1330/1629,---,20,9,Yok/None,MUZ,Yok/None,Yok/None
9,22469,MUZ 312,Dünya Müzik Kültürlerine Giriş,,"Gözde Çolakoğlu Sarı, Günay Koçhan Flower",TMB,Çarşamba,1330/1529,---,20,12,Yok/None,"ETMM, MTR, MUT, MUZ, MZT",Yok/None,Yok/None
10,22512,MUZ 316,Halk Müziği Literatürü II,,--,TMB,Cuma,1030/1229,---,0,0,Yok/None,"BST, KMP",Yok/None,Yok/None
11,22472,MUZ 322,Alan Araştırma Metodları,,Eray Cömert,TMB,Çarşamba,0930/1229,---,20,6,Yok/None,"CAB, CEB, ETMM, MTR, MUT, MUZ, MZT, SES, THO",Yok/None,Yok/None
12,22471,MUZ 322,Alan Araştırma Metodları,,Eray Cömert,TMB,Cuma,0930/1229,---,25,14,Yok/None,"CAB, CEB, ETMM, MTR, MUT, MUZ, MZT, SES, THO",Yok/None,Yok/None
13,22496,MUZ 332,Transkripsiyon,,Serkan Şener,TMB,Pazartesi,1330/1529,---,20,13,Yok/None,"ETMM, MUZ",Yok/None,Yok/None
14,22497,MUZ 342,Seminer II,,Süleyman Şenel,TMB,Salı,0830/1029,---,20,12,Yok/None,MUZ,Yok/None,Yok/None
15,22484,MUZ 368,İtalyanca II,,Valentina Elmetti,TMB,Perşembe,1330/1529,---,20,16,Yok/None,"MUZ, MUZE","MUZ 367 MIN DD
veya MUZ 367E MIN DD",Yok/None
16,22498,MUZ 378,18. Yüzyıl Osmanlı Müziği,,Serhan Dilhan Konan,TMB,Pazartesi,1030/1229,---,20,4,Yok/None,MUZ,Yok/None,Yok/None
