,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,"Reservation
Maj./Cap./Enrl.",Major Restriction,Prerequisites,Class Rest.
0,20886,END 112E,Intr. to Manufacturing Systems,,Vehbi Tufan Koç,MED,Perşembe,1130/1429,A35,130,120,Yok/None,"END, ENDE",Yok/None,Yok/None
1,20887,END 112E,Intr. to Manufacturing Systems,,Vehbi Tufan Koç,MED,Perşembe,1430/1729,A32,130,79,Yok/None,"END, ENDE",Yok/None,Yok/None
2,20889,END 201E,Industrial Eng.Appl. in Python,Çevrimiçi/Online,Mehmet Yasin Ulukuş,----,Salı,0830/1129,----,130,122,Yok/None,"END, ENDE, IND","BIL 110E MIN DD
veya BIL 100E MIN DD",Yok/None
3,20888,END 201E,Industrial Eng.Appl. in Python,Çevrimiçi/Online,Mehmet Ali Ergün,----,Salı,1430/1729,----,140,139,Yok/None,"END, ENDE, IND","BIL 110E MIN DD
veya BIL 100E MIN DD",Yok/None
4,24512,END 210E,Linear Algebra for Indust.Eng.,,Erkan Işıklı,INB,Perşembe,1130/1429,D202,65,76,Yok/None,"END, ENDE","MAT 104 MIN DD
veya MAT 104E MIN DD",Yok/None
5,20890,END 232,İşbilim,,Ayşe Elvan Bayraktaroğlu,INB,Pazartesi,1130/1429,D203,70,54,Yok/None,END,Yok/None,Yok/None
6,20891,END 232,İşbilim,,Ayşe Elvan Bayraktaroğlu,MDB,Salı,1130/1429,A101,85,82,Yok/None,END,Yok/None,Yok/None
7,20892,END 232E,Ergonomics,,Fethi Çalışır,MDB,Çarşamba,0830/1129,A102,95,95,Yok/None,"END, ENDE, IND",Yok/None,Yok/None
8,20893,END 305E,Data Analytics for Business,Çevrimiçi/Online,Nizamettin Bayyurt,----,Cuma,0900/1159,----,70,55,Yok/None,"ECNE, END, ENDE","END 311 MIN DD
veya END 311E MIN DD
veya ECN 211E MIN DD
veya ECN 209E MIN DD",Yok/None
9,20894,END 308,Kalite Mühendisliği,,Hüsnü Bülent Cerit,FEB,Çarşamba,0930/1129,L400,70,69,Yok/None,END,"END 311 MIN DD
veya END 311E MIN DD",Yok/None
10,20895,END 308,Kalite Mühendisliği,,Hüsnü Bülent Cerit,MED,Çarşamba,1330/1529,A13,76,64,Yok/None,END,"END 311 MIN DD
veya END 311E MIN DD",Yok/None
11,20896,END 308E,Quality Engineering,,Seda Yanık,MDB,Salı,0830/1029,B205,85,81,Yok/None,"END, ENDE","END 311 MIN DD
veya END 311E MIN DD",Yok/None
12,20897,END 311,İstatistik,,Cengiz Kahraman,MDB,Salı,1130/1429,A105,70,47,Yok/None,END,"END 252 MIN DD
veya END 252E MIN DD",Yok/None
13,20898,END 311,İstatistik,,Cengiz Kahraman,INB,Cuma,0900/1159,A304,70,56,Yok/None,END,"END 252 MIN DD
veya END 252E MIN DD",Yok/None
14,20899,END 311E,Statistics,,Seda Yanık,INB,Salı,1130/1429,A304,80,73,Yok/None,"ENDE, IND","END 252 MIN DD
veya END 252E MIN DD",Yok/None
15,20900,END 312,Mühendislik Ekonomisi,,Cengiz Kahraman,FEB,Pazartesi,1130/1429,D104,75,77,Yok/None,END,Yok/None,Yok/None
16,20901,END 312,Mühendislik Ekonomisi,,İrem Uçal Sarı,UUB,Pazartesi,1130/1429,D-Z08,70,78,Yok/None,END,Yok/None,Yok/None
17,20902,END 312E,Engineering Economics,,İrem Uçal Sarı,MED,Çarşamba,1230/1529,A34,110,122,Yok/None,ENDE,Yok/None,Yok/None
18,20903,END 314,Hizmet Sistemleri,,Cemil Ceylan,MED,Perşembe,1130/1429,B33,45,23,Yok/None,END,Yok/None,Yok/None
