,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,"Reservation
Maj./Cap./Enrl.",Major Restriction,Prerequisites,Class Rest.
0,23315,MIM 106,Yapı Mekaniği,,Halet Almıla Büyüktaşkın,"MMB
MMB","Çarşamba
Çarşamba","1030/1229
1330/1529","229
229",120,119,Yok/None,"EUT, ICM, MIM",Yok/None,Yok/None
1,25015,MIM 106,Yapı Mekaniği,,Haluk Sesigür,"MMB
MMB","Çarşamba
Çarşamba","1030/1229
1330/1529","---
---",100,53,Yok/None,"EUT, ICM, MIM",Yok/None,Yok/None
2,23316,MIM 106E,Structural Mechanics,,Gülseren Erol Soyöz,"MMB
MMB","Çarşamba
Çarşamba","1030/1229
1330/1529","231
231",120,88,Yok/None,"ARC, ENTE, EUTE, IAD, ICM, MIM, MIME",Yok/None,Yok/None
3,25016,MIM 106E,Structural Mechanics,,Cenk Üstündağ,"MMB
MMB","Çarşamba
Çarşamba","1030/1229
1330/1529","---
---",100,74,Yok/None,"ARC, ENTE, EUTE, IAD, ICM, MIM, MIME",Yok/None,Yok/None
4,23317,MIM 114E,Accessibility,Çevrimiçi/Online,Göksenin İnalhan,----,Salı,0930/1129,----,40,7,Yok/None,"MIM, MIME",Yok/None,Yok/None
5,23318,MIM 120E,Int.toCmp.Ds.Tools&Mth.inArch.,Çevrimiçi/Online,Michael Stefan Bitterman,----,Cuma,1400/1659,----,125,117,Yok/None,"ARC, MIM, MIME",Yok/None,Yok/None
6,23319,MIM 120E,Int.toCmp.Ds.Tools&Mth.inArch.,Çevrimiçi/Online,Aslı Çekmiş,----,Cuma,1400/1659,----,150,150,Yok/None,"ARC, MIM, MIME",Yok/None,Yok/None
7,23320,MIM 204,Mimarlık. Yapı Elemanları Tas.,,Ayşe Nil Türkeri,"MMB
MMB","Çarşamba
Çarşamba","0930/1229
1330/1529","CATI 1
CATI 1",45,44,Yok/None,MIM,"MIM 203 MIN DD
veya MIM 203E MIN DD
veya MIM 261 MIN DD
veya MIM 261E MIN DD
veya MIM 231 MIN DD
veya MIM 231E MIN DD
veya MIM 263 MIN DD
veya MIM 263E MIN DD
veya ICM 231 MIN DD
veya ICM 231E MIN DD",Yok/None
8,23321,MIM 204,Mimarlık. Yapı Elemanları Tas.,,Hülya Kuş,"MMB
MMB","Çarşamba
Çarşamba","0930/1229
1330/1529","CATI 2
CATI 2",45,18,Yok/None,MIM,"MIM 203 MIN DD
veya MIM 203E MIN DD
veya MIM 261 MIN DD
veya MIM 261E MIN DD
veya MIM 231 MIN DD
veya MIM 231E MIN DD
veya MIM 263 MIN DD
veya MIM 263E MIN DD
veya ICM 231 MIN DD
veya ICM 231E MIN DD",Yok/None
9,23322,MIM 204,Mimarlık. Yapı Elemanları Tas.,,Caner Göçer,"MMB
MMB","Çarşamba
Çarşamba","0930/1229
1330/1529","CATI 3
CATI 3",45,43,Yok/None,MIM,"MIM 203 MIN DD
veya MIM 203E MIN DD
veya MIM 261 MIN DD
veya MIM 261E MIN DD
veya MIM 231 MIN DD
veya MIM 231E MIN DD
veya MIM 263 MIN DD
veya MIM 263E MIN DD
veya ICM 231 MIN DD
veya ICM 231E MIN DD",Yok/None
