,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,"Reservation
Maj./Cap./Enrl.",Major Restriction,Prerequisites,Class Rest.
0,24359,TES 121E,Project II,,--,"MMB
MMB","Pazartesi
Perşembe","0830/1229
0830/1229","---
---",650,0,Yok/None,"ARC, ENTE, EUT, EUTE, IAD, ICM, MIM, MIME, PEM, PEME, SBP, SBPE","TES 111E MIN DD
veya TES 111 MIN DD
veya EUT 121 MIN DD
veya EUT 121E MIN DD
veya SBP 111 MIN DD
veya SBP 111E MIN DD
veya MIM 111 MIN DD
veya MIM 111E MIN DD
veya MIM 115 MIN DD
veya MIM 115E MIN DD",Yok/None
1,24360,TES 121E,Project II,,Belkıs Uluoğlu,"MMB
MMB","Pazartesi
Perşembe","0830/1229
0830/1229","CATI 3
CATI 3",0,25,Yok/None,"ARC, ENTE, EUT, EUTE, IAD, ICM, MIM, MIME, PEM, PEME, SBP, SBPE","TES 111E MIN DD
veya TES 111 MIN DD
veya EUT 121 MIN DD
veya EUT 121E MIN DD
veya SBP 111 MIN DD
veya SBP 111E MIN DD
veya MIM 111 MIN DD
veya MIM 111E MIN DD
veya MIM 115 MIN DD
veya MIM 115E MIN DD",Yok/None
2,24361,TES 121E,Project II,,Mine Özkar Kabakçıoğlu,"MMB
MMB","Pazartesi
Perşembe","0830/1229
0830/1229","203
203",0,25,Yok/None,"ARC, ENTE, EUT, EUTE, IAD, ICM, MIM, MIME, PEM, PEME, SBP, SBPE","TES 111E MIN DD
veya TES 111 MIN DD
veya EUT 121 MIN DD
veya EUT 121E MIN DD
veya SBP 111 MIN DD
veya SBP 111E MIN DD
veya MIM 111 MIN DD
veya MIM 111E MIN DD
veya MIM 115 MIN DD
veya MIM 115E MIN DD",Yok/None
3,24362,TES 121E,Project II,,Derya Güleç Özer,"MMB
MMB","Pazartesi
Perşembe","0830/1229
0830/1229","3400
3400",0,27,Yok/None,"ARC, ENTE, EUT, EUTE, IAD, ICM, MIM, MIME, PEM, PEME, SBP, SBPE","TES 111E MIN DD
veya TES 111 MIN DD
veya EUT 121 MIN DD
veya EUT 121E MIN DD
veya SBP 111 MIN DD
veya SBP 111E MIN DD
veya MIM 111 MIN DD
veya MIM 111E MIN DD
veya MIM 115 MIN DD
veya MIM 115E MIN DD",Yok/None
4,24363,TES 121E,Project II,,Sema Alaçam,"MMB
MMB","Pazartesi
Perşembe","0830/1229
0830/1229","CATI 2
CATI 2",0,25,Yok/None,"ARC, ENTE, EUT, EUTE, IAD, ICM, MIM, MIME, PEM, PEME, SBP, SBPE","TES 111E MIN DD
veya TES 111 MIN DD
veya EUT 121 MIN DD
veya EUT 121E MIN DD
veya SBP 111 MIN DD
veya SBP 111E MIN DD
veya MIM 111 MIN DD
veya MIM 111E MIN DD
veya MIM 115 MIN DD
veya MIM 115E MIN DD",Yok/None
5,24364,TES 121E,Project II,,Sevil Yazıcı,"MMB
MMB","Pazartesi
Perşembe","0830/1229
0830/1229","212
212",0,29,Yok/None,"ARC, ENTE, EUT, EUTE, IAD, ICM, MIM, MIME, PEM, PEME, SBP, SBPE","TES 111E MIN DD
veya TES 111 MIN DD
veya EUT 121 MIN DD
veya EUT 121E MIN DD
veya SBP 111 MIN DD
veya SBP 111E MIN DD
veya MIM 111 MIN DD
veya MIM 111E MIN DD
veya MIM 115 MIN DD
veya MIM 115E MIN DD",Yok/None
6,24365,TES 121E,Project II,,"İmdat As, Yüksel Demir","MMB
MMB","Pazartesi
Perşembe","0830/1229
0830/1229","3400
3400",0,28,Yok/None,"ARC, ENTE, EUT, EUTE, IAD, ICM, MIM, MIME, PEM, PEME, SBP, SBPE","TES 111E MIN DD
veya TES 111 MIN DD
veya EUT 121 MIN DD
veya EUT 121E MIN DD
veya SBP 111 MIN DD
veya SBP 111E MIN DD
veya MIM 111 MIN DD
veya MIM 111E MIN DD
veya MIM 115 MIN DD
veya MIM 115E MIN DD",Yok/None
7,24366,TES 121E,Project II,,Ayşe Meltem Baslo,"MMB
MMB","Pazartesi
Perşembe","0830/1229
0830/1229","CATI 1
CATI 1",0,25,Yok/None,"ARC, ENTE, EUT, EUTE, IAD, ICM, MIM, MIME, PEM, PEME, SBP, SBPE","TES 111E MIN DD
veya TES 111 MIN DD
veya EUT 121 MIN DD
veya EUT 121E MIN DD
veya SBP 111 MIN DD
veya SBP 111E MIN DD
veya MIM 111 MIN DD
veya MIM 111E MIN DD
veya MIM 115 MIN DD
veya MIM 115E MIN DD",Yok/None
8,24367,TES 121E,Project II,,Hakan Tong,"MMB
MMB","Pazartesi
Perşembe","0830/1229
0830/1229","CATI 2
CATI 2",0,26,Yok/None,"ARC, ENTE, EUT, EUTE, IAD, ICM, MIM, MIME, PEM, PEME, SBP, SBPE","TES 111E MIN DD
veya TES 111 MIN DD
veya EUT 121 MIN DD
veya EUT 121E MIN DD
veya SBP 111 MIN DD
veya SBP 111E MIN DD
veya MIM 111 MIN DD
veya MIM 111E MIN DD
veya MIM 115 MIN DD
veya MIM 115E MIN DD",Yok/None
9,24368,TES 121E,Project II,,Aliye Ahu Gülümser,"MMB
MMB","Pazartesi
Perşembe","0830/1229
0830/1229","3400
3400",0,28,Yok/None,"ARC, ENTE, EUT, EUTE, IAD, ICM, MIM, MIME, PEM, PEME, SBP, SBPE","TES 111E MIN DD
veya TES 111 MIN DD
veya EUT 121 MIN DD
veya EUT 121E MIN DD
veya SBP 111 MIN DD
veya SBP 111E MIN DD
veya MIM 111 MIN DD
veya MIM 111E MIN DD
veya MIM 115 MIN DD
veya MIM 115E MIN DD",Yok/None
