,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,Reservation Maj./Cap./Enrl.,Major Restriction,Prerequisites,Credit/Class Resc.
0,22821,ICM 104,İç Mimarlıkta Tarih ve Kuram I,Physical (Face to face),Ahmet Erdem Tozoğlu,MMB,Tuesday,13:30/16:29,230,80,38,-,ICM_LS,-,-
1,22824,ICM 205,İç Mimarlıkta Tarih &Kuram III,Physical (Face to face),Ahmet Erdem Tozoğlu,MMB,Tuesday,09:30/12:29,109,80,41,-,ICM_LS,Detail,-
2,22826,ICM 206E,Surv andRepr.Tch.in Intr.Arch.,Physical (Face to face),Orkan Zeynel Güzelci,MMB,Friday,08:30/12:29,107,80,66,-,"IAD_LS, ICM_LS",-,-
3,22827,ICM 209E,Inter.Arch.Design Fund.Studio,Physical (Face to face),-,"MMB
MMB","Monday
Thursday","13:30/17:29
13:30/17:29","--
--",0,0,-,"IAD_LS, ICM_LS",Detail,-
4,22829,ICM 209E,Inter.Arch.Design Fund.Studio,Physical (Face to face),Özge Cordan,"MMB
MMB","Monday
Thursday","13:30/17:29
13:30/17:29","--
--",1,1,-,"IAD_LS, ICM_LS",Detail,-
5,22833,ICM 209E,Inter.Arch.Design Fund.Studio,Physical (Face to face),-,"MMB
MMB","Monday
Thursday","13:30/17:29
13:30/17:29","--
--",0,0,-,"IAD_LS, ICM_LS",Detail,-
6,22834,ICM 209E,Inter.Arch.Design Fund.Studio,Physical (Face to face),-,"MMB
MMB","Monday
Thursday","13:30/17:29
13:30/17:29","--
--",0,0,-,"IAD_LS, ICM_LS",Detail,-
7,22837,ICM 246E,Interior Arch. Design Studio I,Physical (Face to face),Emine Görgül,"MMB
MMB","Monday
Thursday","13:30/17:29
13:30/17:29","--
--",17,15,-,"IAD_LS, ICM_LS",Detail,-
8,22841,ICM 246E,Interior Arch. Design Studio I,Physical (Face to face),Özge Cordan,"MMB
MMB","Monday
Thursday","13:30/17:29
13:30/17:29","--
--",15,15,-,"IAD_LS, ICM_LS",Detail,-
9,22842,ICM 246E,Interior Arch. Design Studio I,Physical (Face to face),Demet Arslan Dinçay,"MMB
MMB","Monday
Thursday","13:30/17:29
13:30/17:29","--
--",17,17,-,"IAD_LS, ICM_LS",Detail,-
10,22846,ICM 246E,Interior Arch. Design Studio I,Physical (Face to face),Shahryar Habıbı,"MMB
MMB","Monday
Thursday","13:30/17:29
13:30/17:29","--
--",17,17,-,"IAD_LS, ICM_LS",Detail,-
11,22862,ICM 346,Yapı Malzemesi II,Physical (Face to face),-,MMB,Wednesday,08:30/12:29,--,0,0,-,ICM_LS,Detail,-
12,22849,ICM 349E,Interior Arch.Design Studio II,Physical (Face to face),Emine Görgül,"MMB
MMB","Monday
Thursday","13:30/17:29
13:30/17:29","--
--",2,2,-,"IAD_LS, ICM_LS",Detail,-
13,22851,ICM 349E,Interior Arch.Design Studio II,Physical (Face to face),Özge Cordan,"MMB
MMB","Monday
Thursday","13:30/17:29
13:30/17:29","--
--",2,2,-,"IAD_LS, ICM_LS",Detail,-
14,22855,ICM 349E,Interior Arch.Design Studio II,Physical (Face to face),Demet Arslan Dinçay,"MMB
MMB","Monday
Thursday","13:30/17:29
13:30/17:29","--
--",2,2,-,"IAD_LS, ICM_LS",Detail,-
15,22856,ICM 349E,Interior Arch.Design Studio II,Physical (Face to face),Shahryar Habıbı,"MMB
MMB","Monday
Thursday","13:30/17:29
13:30/17:29","--
--",2,2,-,"IAD_LS, ICM_LS",Detail,-
16,22871,ICM 366E,Interior Arch.Desgn Studio III,Physical (Face to face),Ervin Garip,"MMB
MMB","Monday
Thursday","13:30/17:29
13:30/17:29","203A
203A",15,16,-,"IAD_LS, ICM_LS",Detail,-
17,22872,ICM 366E,Interior Arch.Desgn Studio III,Physical (Face to face),Seniye Banu Garip,"MMB
MMB","Monday
Thursday","13:30/17:29
13:30/17:29","--
--",15,16,-,"IAD_LS, ICM_LS",Detail,-
