,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,Reservation Maj./Cap./Enrl.,Major Restriction,Prerequisites,Credit/Class Resc.
0,21975,EEF 110E,Intr. to Prog. Language (C),Virtual (Online),Sıddık Murat Yeşiloğlu,"EEB
EEB","Friday
Friday","08:30/10:29
10:30/11:29","--
--",80,79,-,"EEE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, KOM_LS, KOME_LS, ROS_LS, ROSE_LS",-,-
1,21976,EEF 110E,Intr. to Prog. Language (C),Virtual (Online),Deniz Türkpençe,"EEB
EEB","Friday
Friday","08:30/10:29
10:30/11:29","--
--",80,80,-,"EEE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, KOM_LS, KOME_LS, ROS_LS, ROSE_LS",-,-
2,21977,EEF 110E,Intr. to Prog. Language (C),Virtual (Online),Yusuf Yaşa,"EEB
EEB","Friday
Friday","08:30/10:29
10:30/11:29","--
--",80,59,-,"EEE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, KOM_LS, KOME_LS, ROS_LS, ROSE_LS",-,-
3,21978,EEF 110E,Intr. to Prog. Language (C),Virtual (Online),Aydın Tarık Zengin,"EEB
EEB","Tuesday
Tuesday","08:30/10:29
10:30/11:29","--
--",95,83,-,"EEE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, KOM_LS, KOME_LS, ROS_LS, ROSE_LS",-,-
4,21979,EEF 110E,Intr. to Prog. Language (C),Virtual (Online),Emre Dincel,"EEB
EEB","Tuesday
Tuesday","08:30/10:29
10:30/11:29","--
--",95,94,-,"EEE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, KOM_LS, KOME_LS, ROS_LS, ROSE_LS",-,-
5,21980,EEF 110E,Intr. to Prog. Language (C),Virtual (Online),-,"EEB
EEB","Tuesday
Tuesday","08:30/10:29
10:30/11:29","--
--",0,0,-,"EEE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, KOM_LS, KOME_LS, ROS_LS, ROSE_LS",-,-
6,21981,EEF 110E,Intr. to Prog. Language (C),Virtual (Online),Bora Döken,"EEB
EEB","Wednesday
Wednesday","08:30/10:29
10:30/11:29","--
--",95,78,-,"EEE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, KOM_LS, KOME_LS, ROS_LS, ROSE_LS",-,-
7,21982,EEF 110E,Intr. to Prog. Language (C),Virtual (Online),-,"EEB
EEB","Wednesday
Wednesday","08:30/10:29
10:30/11:29","--
--",0,0,-,"EEE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, KOM_LS, KOME_LS, ROS_LS, ROSE_LS",-,-
8,21983,EEF 110E,Intr. to Prog. Language (C),Virtual (Online),Ali Bahadır,"EEB
EEB","Wednesday
Wednesday","08:30/10:29
10:30/11:29","--
--",100,100,-,"EEE_LS, EHB_LS, EHBE_LS, ELK_LS, ELKE_LS, KOM_LS, KOME_LS, ROS_LS, ROSE_LS",-,-
9,21984,EEF 206,İşaret İşleme ve Lineer Sist.,Physical (Face to face),Kemal Uçak,"EEB
EEB","Wednesday
Thursday","10:30/12:29
12:30/14:29","5302
5302",100,99,-,"EHB_LS, ELK_LS, KOM_LS",-,-
