,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,Reservation Maj./Cap./Enrl.,Major Restriction,Prerequisites,Credit/Class Resc.
0,23387,MIM 106,Yapı Mekaniği,Physical (Face to face),Halet Almıla Büyüktaşkın,"MMB
MMB","Wednesday
Wednesday","10:30/12:29
13:30/15:29","231
231",60,59,-,"EUT_LS, ICM_LS, MIM_LS",-,-
1,23388,MIM 106,Yapı Mekaniği,Physical (Face to face),Haluk Sesigür,"MMB
MMB","Wednesday
Wednesday","10:30/12:29
13:30/15:29","107
107",60,43,-,"EUT_LS, ICM_LS, MIM_LS",-,-
2,23390,MIM 106,Yapı Mekaniği,Physical (Face to face),Ferhat Pakdamar,"MMB
MMB","Wednesday
Wednesday","10:30/12:29
13:30/15:29","320
320",60,13,-,"EUT_LS, ICM_LS, MIM_LS",-,-
3,23396,MIM 106E,Structural Mechanics,Physical (Face to face),Gülseren Erol Soyöz,"MMB
MMB","Wednesday
Wednesday","10:30/12:29
13:30/15:29","229
229",80,79,-,"ARC_LS, IAD_LS, ICM_LS, MIM_LS, MIME_LS",-,-
4,23397,MIM 106E,Structural Mechanics,Physical (Face to face),Cenk Üstündağ,"MMB
MMB","Wednesday
Wednesday","10:30/12:29
13:30/15:29","317
317",80,12,-,"ARC_LS, IAD_LS, ICM_LS, MIM_LS, MIME_LS",-,-
5,23399,MIM 106E,Structural Mechanics,Physical (Face to face),Ferhat Pakdamar,"MMB
MMB","Tuesday
Tuesday","10:30/12:29
13:30/15:29","227
227",80,57,-,"ARC_LS, ENTE_LS, EUTE_LS, IAD_LS, ICM_LS, MIM_LS, MIME_LS",-,-
6,23416,MIM 114E,Accessibility,Physical (Face to face),Göksenin İnalhan,MMB,Tuesday,09:30/11:29,CATI5,40,5,-,"MIM_LS, MIME_LS",-,-
7,25123,MIM 119E,Int.to Architecture and Ethics,Physical (Face to face),Ozan Önder Özener,MMB,Wednesday,12:30/15:29,--,15,4,-,"MIM_LS, MIME_LS",-,-
8,23417,MIM 120E,Int.toCmp.Ds.Tools&Mth.inArch.,Virtual (Online),Mıchael Stefan Bıttermann,MMB,Friday,14:00/16:59,--,125,115,-,"ARC_LS, MIM_LS, MIME_LS",-,-
9,23786,MIM 120E,Int.toCmp.Ds.Tools&Mth.inArch.,Virtual (Online),Aslı Kanan,MMB,Friday,14:00/16:59,--,125,125,-,"ARC_LS, MIM_LS, MIME_LS",-,-
