,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,"Reservation
Maj./Cap./Enrl.",Major Restriction,Prerequisites,Class Rest.
0,24262,GMI 115,Bilgisayar Dest. Teknik Resim,,Emre Kahramanoğlu,DZB,Çarşamba,0830/1129,---,25,0,Yok/None,GMI,Yok/None,Yok/None
1,24263,GMI 115,Bilgisayar Dest. Teknik Resim,,Emre Kahramanoğlu,DZB,Çarşamba,1230/1529,---,25,0,Yok/None,GMI,Yok/None,Yok/None
2,24264,GMI 115,Bilgisayar Dest. Teknik Resim,,Emre Kahramanoğlu,DZB,Perşembe,0830/1129,---,25,0,Yok/None,GMI,Yok/None,Yok/None
3,23744,GMI 132E,Numerical Analy. of Eng.Syst.,,Ata Bilgili,DZB,Salı,0830/1029,---,60,0,Yok/None,MEN,"MAT 101 MIN DD
veya MAT 101E MIN DD
veya MAT 103 MIN DD
veya MAT 103E MIN DD",Yok/None
4,23974,GMI 132E,Numerical Analy. of Eng.Syst.,,Ata Bilgili,DZB,Salı,1030/1229,---,70,0,Yok/None,GMI,"MAT 101 MIN DD
veya MAT 101E MIN DD
veya MAT 103 MIN DD
veya MAT 103E MIN DD",Yok/None
5,23984,GMI 171E,Maritime English I,,Müjgan Özenir,DZB,Çarşamba,1030/1229,---,20,0,Yok/None,GMI,Yok/None,Yok/None
6,23985,GMI 171E,Maritime English I,,Müjgan Özenir,DZB,Çarşamba,1330/1529,---,20,0,Yok/None,GMI,Yok/None,Yok/None
7,23745,GMI 171E,Maritime English I,,Müjgan Özenir,DZB,Perşembe,1030/1229,---,60,0,Yok/None,MEN,Yok/None,Yok/None
8,23986,GMI 171E,Maritime English I,,Kadir Çiçek,DZB,Perşembe,1230/1429,---,20,0,Yok/None,GMI,Yok/None,Yok/None
9,23988,GMI 171E,Maritime English I,,Müjgan Özenir,DZB,Perşembe,1430/1629,---,20,0,Yok/None,GMI,Yok/None,Yok/None
10,24265,GMI 209,Bilg. Destekli Katı Modelleme,,Emre Kahramanoğlu,DZB,Pazartesi,1530/1729,---,20,0,Yok/None,GMI,Yok/None,Yok/None
11,23997,GMI 210,Titreşimin Temelleri,,İsmail Çiçek,DZB,Pazartesi,1530/1729,---,20,0,Yok/None,GMI,Yok/None,Yok/None
12,23998,GMI 213,Termodinamik,,Yalçın Durmuşoğlu,DZB,Salı,1430/1729,---,40,0,Yok/None,GMI,"FIZ 101 MIN DD
veya FIZ 101E MIN DD",Yok/None
13,23999,GMI 213,Termodinamik,,Veysi Başhan,DZB,Perşembe,1430/1729,---,40,0,Yok/None,GMI,"FIZ 101 MIN DD
veya FIZ 101E MIN DD",Yok/None
14,23841,GMI 213E,Thermodynamics,,Yasin Arslanoğlu,"DZB
DZB","Salı
Perşembe","1230/1429
1830/1929","---
---",60,0,Yok/None,MEN,"FIZ 101 MIN DD
veya FIZ 101E MIN DD",Yok/None
15,24000,GMI 214,Hidrolik ve Pnömatik,,Ömer Berkehan İnal,DZB,Pazartesi,1430/1729,---,35,0,Yok/None,GMI,Yok/None,Yok/None
16,24002,GMI 214,Hidrolik ve Pnömatik,,Ömer Berkehan İnal,DZB,Çarşamba,1230/1529,---,35,0,Yok/None,GMI,Yok/None,Yok/None
17,23842,GMI 214E,Hydraulic and Pneumatic,,Kemal Demirel,DZB,Salı,1430/1729,---,60,0,Yok/None,MEN,Yok/None,Yok/None
18,24003,GMI 223,Makine Elemanları,,Hakan Demirel,DZB,Çarşamba,1330/1529,---,20,0,Yok/None,GMI,Yok/None,Yok/None
19,23846,GMI 223E,Machine Elements,,Ömer Berkehan İnal,DZB,Perşembe,0830/1029,---,60,0,Yok/None,MEN,Yok/None,Yok/None
20,24005,GMI 225,Gemi Dizel Makineleri I,,Cengiz Deniz,DZB,Salı,1430/1729,---,40,0,Yok/None,GMI,Yok/None,Yok/None
21,24006,GMI 225,Gemi Dizel Makineleri I,,Burak Zincir,DZB,Perşembe,1430/1729,---,40,0,Yok/None,GMI,Yok/None,Yok/None
22,23843,GMI 225E,Marine Diesel Engines I,,Cumali Seçkin Mengeçin,DZB,Pazartesi,0930/1229,---,60,0,Yok/None,MEN,Yok/None,Yok/None
23,24007,GMI 228,Temel Elektronik,,Gazi Koçak,DZB,Perşembe,1130/1329,---,70,0,Yok/None,GMI,Yok/None,Yok/None
