,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,"Reservation
Maj./Cap./Enrl.",Major Restriction,Prerequisites,Class Rest.
0,21535,JEF 208E,Comp. Appl. in Geophy.,,"Seda Yolsal Çevikbilen, Doğa Doğan, Neslihan Ocakoğlu Gökaşan",MDB,Salı,0830/1129,A202,60,0,Yok/None,"JEF, JEFM",Yok/None,Yok/None
1,21534,JEF 212E,Data Processing,,Hüseyin Argun Kocaoğlu,"MDB
MDB","Pazartesi
Cuma","1030/1229
1430/1629","A204
B207",60,0,Yok/None,"JEF, JEFE, JEFM","MAT 104 MIN DD
veya MAT 104E MIN DD
veya MAT 102 MIN DD
veya MAT 102E MIN DD",Yok/None
2,21536,JEF 222,Arama Jeofiziğinin Temelleri,,Caner İmren,MDB,Salı,1330/1729,A203,60,0,Yok/None,JEF,Yok/None,Yok/None
3,21552,JEF 310E,Geodynamics,,Tuna Eken,MDB,Cuma,1430/1729,A302,15,0,Yok/None,"JEF, JEFE, JEFM","JEF 222 MIN DD
veya JEF 222E MIN DD",Yok/None
4,21543,JEF 318,Kuyu Jeofiziği,,Ümit Avşar,MDB,Salı,0830/1129,---,15,0,Yok/None,"JEF, JEFM","JEF 222 MIN DD
veya JEF 222E MIN DD",Yok/None
5,21542,JEF 322,Jeomanyetizma,,Turgay İşseven,MDB,Cuma,0830/1129,A201,40,0,Yok/None,"JEF, JEFM",Yok/None,Yok/None
6,21540,JEF 331,Elektromanyetik Prospeksiyon,,Ümit Avşar,MDB,Çarşamba,0830/1229,A203,40,0,Yok/None,"JEF, JEFM","(FIZ 101 MIN DD
veya FIZ 101E MIN DD)
ve (FIZ 102 MIN DD
veya FIZ 102E MIN DD)
ve (MAT 104 MIN DD
veya MAT 104E MIN DD
veya MAT 102 MIN DD
veya MAT 102E MIN DD)",Yok/None
7,21539,JEF 334,Sismik Prospeksiyon,,Hülya Kurt,MDB,Pazartesi,1330/1729,B204,40,0,Yok/None,"JEF, JEFM","(FIZ 101 MIN DD
veya FIZ 101E MIN DD)
ve (FIZ 102 MIN DD
veya FIZ 102E MIN DD)
ve (MAT 104 MIN DD
veya MAT 104E MIN DD
veya MAT 102 MIN DD
veya MAT 102E MIN DD)",Yok/None
8,21538,JEF 346,Jeofizikte Ölçmeler,,Caner İmren,MDB,Perşembe,1330/1729,A203,60,0,Yok/None,"JEF, JEFM","JEF 222 MIN DD
veya JEF 222E MIN DD",Yok/None
9,21544,JEF 408E,Seismotectonics,,Seda Yolsal Çevikbilen,MDB,Salı,1330/1629,A205,40,0,Yok/None,"JEF, JEFE, JEFM",Yok/None,Yok/None
10,21553,JEF 423E,Environmental Geophysics,,Abdullah Karaman,MDB,Pazartesi,0830/1129,D106,15,0,Yok/None,"JEF, JEFE","JEF 222 MIN DD
veya JEF 222E MIN DD",Yok/None
11,21545,JEF 428E,Readings in Geophysics,,Yasir Bashir,MDB,Pazartesi,1330/1629,A301,15,0,Yok/None,"JEF, JEFE, JEFM","JEF 222 MIN DD
veya JEF 222E MIN DD",Yok/None
12,21548,JEF 430E,Marine Geophysics,,Mustafa Emin Demirbağ,MDB,Salı,0830/1129,D106,15,0,Yok/None,"JEF, JEFE, JEFM","JEF 222 MIN DD
veya JEF 222E MIN DD",Yok/None
13,21551,JEF 432E,Groundwater Exploration,,Doğa Doğan,MDB,Cuma,0830/1129,A202,15,0,Yok/None,"JEF, JEFE, JEFM","JEF 222 MIN DD
veya JEF 222E MIN DD",Yok/None
14,21550,JEF 436E,Hydrocarbon Geophysics,,Neslihan Ocakoğlu Gökaşan,MDB,Perşembe,1330/1629,D106,15,0,Yok/None,"JEF, JEFE, JEFM","JEF 222 MIN DD
veya JEF 222E MIN DD",Yok/None
15,21547,JEF 438,Sismik Yorumlama,,Hülya Kurt,MDB,Salı,1330/1629,D106,15,0,Yok/None,"JEF, JEFM","(JEF 332E MIN DD
veya JEF 334E MIN DD)
ve (JEF 222 MIN DD
veya JEF 222E MIN DD)",Yok/None
