,CRN,Course Code,Course Title,Teaching Method,Instructor,Building,Day,Time,Room,Capacity,Enrolled,"Reservation
Maj./Cap./Enrl.",Major Restriction,Prerequisites,Class Rest.
0,23072,ICM 104,İç Mimarlıkta Tarih ve Kuram I,,Deniz Çalışır Pençe,MMB,Salı,1330/1629,---,100,0,Yok/None,ICM,Yok/None,Yok/None
1,23073,ICM 205,İç Mimarlıkta Tarih &Kuram III,,Deniz Çalışır Pençe,MMB,Salı,0830/1129,---,100,0,Yok/None,ICM,"ICM 104 MIN DD
veya ICM 126 MIN DD
veya ICM 126E MIN DD",Yok/None
2,23074,ICM 206E,Surv andRepr.Tch.in Intr.Arch.,,Orkan Zeynel Güzelci,MMB,Cuma,0830/1229,---,100,0,Yok/None,"IAD, ICM",Yok/None,Yok/None
3,23119,ICM 209E,Inter.Arch.Design Fund.Studio,,Ervin Garip,"MMB
MMB","Pazartesi
Perşembe","1330/1729
1330/1729","---
---",5,0,Yok/None,"IAD, ICM","TES 121 MIN DD
veya TES 121E MIN DD
veya EUT 124E MIN DD
veya SBP 112 MIN DD
veya SBP 112E MIN DD
veya MIM 112 MIN DD
veya MIM 112E MIN DD
veya MIM 116 MIN DD
veya MIM 116E MIN DD",Yok/None
4,23104,ICM 246E,Interior Arch. Design Studio I,,Emine Görgül,"MMB
MMB","Pazartesi
Perşembe","1330/1729
1330/1729","---
---",15,0,Yok/None,"IAD, ICM","TES 211E MIN DD
veya TES 211 MIN DD
veya MIM 211 MIN DD
veya MIM 211E MIN DD
veya ICM 211 MIN DD
veya ICM 211E MIN DD
veya ICM 209E MIN DD",Yok/None
5,23105,ICM 246E,Interior Arch. Design Studio I,,Özge Cordan,"MMB
MMB","Pazartesi
Perşembe","1330/1729
1330/1729","---
---",15,0,Yok/None,"IAD, ICM","TES 211E MIN DD
veya TES 211 MIN DD
veya MIM 211 MIN DD
veya MIM 211E MIN DD
veya ICM 211 MIN DD
veya ICM 211E MIN DD
veya ICM 209E MIN DD",Yok/None
6,23106,ICM 246E,Interior Arch. Design Studio I,,Demet Arslan Dinçay,"MMB
MMB","Pazartesi
Perşembe","1330/1729
1330/1729","---
---",15,0,Yok/None,"IAD, ICM","TES 211E MIN DD
veya TES 211 MIN DD
veya MIM 211 MIN DD
veya MIM 211E MIN DD
veya ICM 211 MIN DD
veya ICM 211E MIN DD
veya ICM 209E MIN DD",Yok/None
7,23096,ICM 346,Yapı Malzemesi II,,Mehmet Serkan Yatağan,MMB,Çarşamba,0830/1229,---,80,0,Yok/None,ICM,"ICM 231 MIN DD
veya ICM 231E MIN DD",Yok/None
8,23107,ICM 349E,Interior Arch.Design Studio II,,Emine Görgül,"MMB
MMB","Pazartesi
Perşembe","1330/1729
1330/1729","---
---",2,0,Yok/None,"IAD, ICM","(ICM 244 MIN DD
veya ICM 244E MIN DD
veya ICM 212 MIN DD
veya ICM 212E MIN DD
veya ICM 246 MIN DD
veya ICM 246E MIN DD)
ve (TES 113 MIN DD
veya TES 113E MIN DD)
ve (TES 122 MIN DD
veya TES 122E MIN DD)",Yok/None
9,23117,ICM 349E,Interior Arch.Design Studio II,,Özge Cordan,"MMB
MMB","Pazartesi
Perşembe","1330/1729
1330/1729","---
---",2,0,Yok/None,"IAD, ICM","(ICM 244 MIN DD
veya ICM 244E MIN DD
veya ICM 212 MIN DD
veya ICM 212E MIN DD
veya ICM 246 MIN DD
veya ICM 246E MIN DD)
ve (TES 113 MIN DD
veya TES 113E MIN DD)
ve (TES 122 MIN DD
veya TES 122E MIN DD)",Yok/None
10,23118,ICM 349E,Interior Arch.Design Studio II,,Demet Arslan Dinçay,"MMB
MMB","Pazartesi
Perşembe","1330/1729
1330/1729","---
---",2,0,Yok/None,"IAD, ICM","(ICM 244 MIN DD
veya ICM 244E MIN DD
veya ICM 212 MIN DD
veya ICM 212E MIN DD
veya ICM 246 MIN DD
veya ICM 246E MIN DD)
ve (TES 113 MIN DD
veya TES 113E MIN DD)
ve (TES 122 MIN DD
veya TES 122E MIN DD)",Yok/None
11,23120,ICM 366E,Interior Arch.Desgn Studio III,,Ervin Garip,"MMB
MMB","Pazartesi
Perşembe","1330/1729
1330/1729","---
---",15,0,Yok/None,ICM,"ICM 343 MIN DD
veya ICM 343E MIN DD
veya ICM 311 MIN DD
veya ICM 311E MIN DD
veya ICM 349 MIN DD
veya ICM 349E MIN DD",Yok/None
12,23121,ICM 366E,Interior Arch.Desgn Studio III,,Seniye Banu Garip,"MMB
MMB","Pazartesi
Perşembe","1330/1729
1330/1729","---
---",15,0,Yok/None,ICM,"ICM 343 MIN DD
veya ICM 343E MIN DD
veya ICM 311 MIN DD
veya ICM 311E MIN DD
veya ICM 349 MIN DD
veya ICM 349E MIN DD",Yok/None
13,23122,ICM 366E,Interior Arch.Desgn Studio III,,Orkan Zeynel Güzelci,"MMB
MMB","Pazartesi
Perşembe","1330/1729
1330/1729","---
---",15,0,Yok/None,ICM,"ICM 343 MIN DD
veya ICM 343E MIN DD
veya ICM 311 MIN DD
veya ICM 311E MIN DD
veya ICM 349 MIN DD
veya ICM 349E MIN DD",Yok/None
14,24267,ICM 366E,Interior Arch.Desgn Studio III,,Shahryar Habibi,"MMB
MMB","Pazartesi
Perşembe","1330/1729
1330/1729","---
---",15,0,Yok/None,ICM,"ICM 343 MIN DD
veya ICM 343E MIN DD
veya ICM 311 MIN DD
veya ICM 311E MIN DD
veya ICM 349 MIN DD
veya ICM 349E MIN DD",Yok/None
15,23077,ICM 368E,Dsgn Prins of Intr. Fins. Sys,,Mehmet Serkan Yatağan,MMB,Perşembe,0830/1329,---,100,0,Yok/None,"ICM, ICMM",Yok/None,Yok/None
16,23076,ICM 374,Meslek Pratiği,,Gülfer Oraz,MMB,Salı,0830/1229,---,100,0,Yok/None,ICM,Yok/None,Yok/None
17,23102,ICM 4014,İç Mimarlıkta Tekstil,,Belgin Görgün,MMB,Cuma,1030/1229,---,20,0,Yok/None,ICM,Yok/None,Yok/None
18,23103,ICM 4029E,Interior Space in Cinema,,Demet Arslan Dinçay,MMB,Çarşamba,1030/1229,---,20,0,Yok/None,"IAD, ICM",Yok/None,Yok/None
19,23101,ICM 4032,Mimari Üsluplar,,Deniz Çalışır Pençe,MMB,Cuma,1030/1229,---,20,0,Yok/None,ICM,Yok/None,Yok/None
20,23100,ICM 4041E,Urban Interiors,,Ahmet Erdem Tozoğlu,MMB,Salı,1330/1529,---,20,0,Yok/None,"IAD, ICM",Yok/None,Yok/None
21,23075,ICM 408E,Comm Design In Interior Arch.,,Seniye Banu Garip,MMB,Pazartesi,1030/1229,---,100,0,Yok/None,"IAD, ICM",Yok/None,Yok/None
22,23123,ICM 449E,Interior Arch.Desgn Studio IV,,Seniye Banu Garip,"MMB
MMB","Pazartesi
Perşembe","1330/1729
1330/1729","---
---",2,0,Yok/None,ICM,"ICM 344E MIN DD
veya ICM 312E MIN DD
veya ICM 312 MIN DD
veya ICM 366E MIN DD",Yok/None
